test result name	overall	both	lemma	feats	neither
test_1	0.7637	0.8032786885245902	0.7085714285714285	0.8232161874334398	0.7051612903225807
test_2	0.8061	0.8754098360655738	0.7228571428571429	0.8700745473908412	0.7432258064516128
test_3	0.8463999999999998	0.8918032786885245	0.8	0.9105431309904153	0.7821505376344087
test_4	0.8633000000000001	0.9049180327868853	0.82	0.9286474973375931	0.7978494623655914
test_5	0.8814	0.9278688524590164	0.8314285714285715	0.9420660276890309	0.8208602150537635
test_6	0.8828999999999999	0.9409836065573771	0.8457142857142858	0.9439829605963791	0.820215053763441
test_7	0.8859	0.9442622950819672	0.8828571428571429	0.9461128860489882	0.821505376344086
test_8	0.892	0.9508196721311475	0.8714285714285713	0.9456869009584665	0.835483870967742
test_9	0.8909	0.9475409836065574	0.8742857142857143	0.9490947816826412	0.8296774193548387
test_10	0.8825	0.9311475409836065	0.8542857142857143	0.9405750798722045	0.8227956989247313
test_11	0.8922000000000001	0.9344262295081966	0.8742857142857143	0.9473908413205537	0.8350537634408601
test_12	0.8896000000000001	0.9442622950819672	0.8742857142857143	0.9452609158679446	0.830967741935484
test_13	0.8889000000000001	0.9344262295081969	0.8742857142857143	0.9478168264110757	0.8275268817204301
test_14	0.8923	0.9377049180327868	0.8657142857142857	0.9476038338658146	0.835483870967742
test_15	0.8926000000000001	0.9475409836065574	0.8685714285714287	0.9495207667731629	0.8333333333333334
test_16	0.8945999999999998	0.9409836065573771	0.8685714285714287	0.9484558040468585	0.8391397849462365
test_17	0.892	0.9278688524590164	0.8742857142857143	0.9461128860489882	0.8363440860215053
test_18	0.8854	0.9344262295081966	0.8628571428571428	0.9437699680511182	0.8249462365591398
test_19	0.8889000000000001	0.9278688524590164	0.8628571428571428	0.9473908413205537	0.8292473118279569
test_20	0.8907	0.9409836065573771	0.8742857142857143	0.9469648562300319	0.8318279569892473
test_21	0.8939	0.9278688524590164	0.8742857142857143	0.9480298189563365	0.838494623655914
test_22	0.8885	0.9278688524590164	0.86	0.9478168264110757	0.8281720430107526
test_23	0.8838999999999999	0.9278688524590164	0.8571428571428571	0.9420660276890309	0.8243010752688171
test_24	0.883	0.9311475409836065	0.8571428571428571	0.9410010649627264	0.8232258064516129
test_25	0.8859999999999999	0.9180327868852458	0.86	0.9424920127795527	0.8288172043010752
