test result name	overall	both	lemma	feats	neither
test_1	0.7637	0.8032786885245902	0.7085714285714285	0.8232161874334398	0.7051612903225807
test_2	0.7792000000000001	0.8327868852459016	0.7457142857142858	0.837699680511182	0.7191397849462365
test_3	0.8129000000000002	0.8655737704918034	0.7657142857142857	0.870713525026624	0.7546236559139785
test_4	0.8169000000000001	0.8819672131147541	0.7828571428571427	0.8783812566560171	0.7531182795698925
test_5	0.8311	0.8786885245901639	0.7914285714285716	0.8907348242811501	0.770752688172043
test_6	0.845	0.8950819672131148	0.7971428571428572	0.9035143769968051	0.786236559139785
test_7	0.8419000000000001	0.8918032786885245	0.8142857142857143	0.9052183173588926	0.7767741935483872
test_8	0.8511000000000001	0.9016393442622951	0.8171428571428573	0.9109691160809371	0.7898924731182796
test_9	0.8507	0.898360655737705	0.8085714285714285	0.9150159744408946	0.7858064516129032
test_10	0.8481	0.8918032786885245	0.8171428571428571	0.9124600638977636	0.7825806451612903
test_11	0.8656	0.898360655737705	0.8457142857142858	0.923535676251331	0.8064516129032258
test_12	0.8607000000000001	0.8918032786885245	0.8228571428571427	0.9222577209797658	0.7993548387096775
test_13	0.8658000000000001	0.9049180327868852	0.8228571428571427	0.9318423855165069	0.7997849462365592
test_14	0.8686999999999999	0.9114754098360656	0.8314285714285715	0.9297124600638977	0.8070967741935485
test_15	0.866	0.9114754098360656	0.8285714285714286	0.9288604898828542	0.8023655913978495
test_16	0.8775999999999999	0.9213114754098362	0.8342857142857143	0.936954206602769	0.8180645161290323
test_17	0.8759	0.9114754098360656	0.8342857142857142	0.9341853035143769	0.8178494623655915
test_18	0.8714000000000001	0.9180327868852458	0.837142857142857	0.936315228966986	0.8053763440860215
test_19	0.8718	0.9147540983606557	0.8257142857142858	0.9354632587859424	0.8081720430107527
test_20	0.8821	0.9213114754098362	0.8485714285714285	0.9399361022364218	0.8236559139784946
test_21	0.8785999999999999	0.9180327868852458	0.8485714285714285	0.9403620873269436	0.8159139784946238
test_22	0.8807	0.9147540983606557	0.8571428571428571	0.9437699680511182	0.8165591397849463
test_23	0.8812999999999999	0.9180327868852458	0.8514285714285714	0.9390841320553781	0.8227956989247313
test_24	0.8815	0.9245901639344263	0.8571428571428571	0.9403620873269436	0.8210752688172043
test_25	0.8922000000000001	0.9245901639344263	0.8657142857142857	0.9448349307774228	0.8389247311827956
