test result name	overall	both	lemma	feats	neither
test_1	5.675999999998904e-05	0.0009674818597150692	0.00021224489795923507	4.309753311992903e-05	0.00029201063706785213
test_2	4.295999999992528e-05	0.0010104810534802278	0.000359183673469321	5.244289293326876e-05	7.279454272168806e-05
test_3	6.873999999978953e-05	0.0006879871002415383	0.00021224489795912405	0.0001100574898408313	5.9382587582423874e-05
test_4	1.6239999999889676e-05	0.00015049717817783304	0.00019591836734722534	2.331803370902996e-05	7.982425713948249e-05
test_5	6.934000000013985e-05	0.0011394786347755925	0.0007836734693875691	1.297462576033137e-05	0.00014910394265232885
test_6	2.7100000000057634e-05	0.00038699274388598326	0.0001959183673470033	4.2008753335709415e-05	0.00011164296450449918
test_7	4.3839999999906176e-05	0.0003869927438860943	8.16326530613809e-05	3.4478026495587955e-05	7.704936986929756e-05
test_8	2.793999999994856e-05	0.0	0.0001142857142856224	3.520387968547478e-05	0.0001635333564572461
test_9	1.205999999998042e-05	4.299919376504757e-05	0.000293877551020727	1.5152185328659584e-05	1.1284541565625972e-05
test_10	4.964000000007296e-05	0.0004944907282989908	0.00044081632653081293	2.9669249116182073e-05	0.0001768528153542892
test_11	5.463999999988367e-05	0.0005804891158289749	0.0004408163265305909	3.057656560345734e-05	0.0001956295525494811
test_12	8.145999999975562e-05	0.00027949475947341984	0.00013061224489818724	3.629265946936133e-05	0.0002463174933515777
test_13	8.005999999971536e-05	0.00036549314700340396	0.00037551020408188585	2.4497545141777266e-05	0.00028044860677522987
test_14	3.646000000023797e-05	0.0004944907282987687	3.265306122446354e-05	1.0434139597448322e-05	0.00015937102555185767
test_15	1.740000000016728e-05	0.0009244826659500216	0.0	1.1069261138030306e-05	3.3946120938876945e-05
test_16	2.1939999999998072e-05	0.0002579951625905075	0.0001306122448979652	3.810729244269062e-06	0.00010378078390549383
test_17	3.0039999999953437e-05	0.0002794947594733088	0.0002122448979594571	5.6253622178203955e-06	7.797433229239648e-05
test_18	6.913999999991205e-05	0.00032249395323857843	0.00037551020408199687	2.8761932629794984e-05	0.00022430338767487346
test_19	0.00011916000000000704	0.00036549314700373703	0.00019591836734689227	2.1594132384450404e-05	0.0004308474968203191
test_20	1.844000000006396e-05	0.00036549314700340396	0.0004571428571429337	1.5242916976965226e-05	7.075962539027092e-05
test_21	2.953999999999457e-05	0.0005374899220642604	0.0001306122448979652	3.674631771277692e-05	8.435657301386623e-05
test_22	3.0859999999965915e-05	0.00015049717817794406	0.0002448979591835876	6.986336947845118e-06	0.00013763440860203868
test_23	0.00010386000000028872	0.00010749798441311853	0.0005387755102040925	1.3791210598301795e-05	0.0002892357497975562
test_24	3.8799999999894474e-05	0.00017199677506052335	0.000653061224489937	2.6312178115217577e-05	8.398658804487091e-05
test_25	3.665999999979963e-05	0.00017199677506052335	4.8979591836806335e-05	3.3570710009644955e-06	0.00011025552086951773
