['치', '르', '다']	0.3237014537867673
['퍼', '지', '다']	0.32634501607017746
['소', '심', '하', '다']	0.3873718366648835
['같', '이', '하', '다']	0.3938236597634377
['탈', '세', '하', '다']	0.38614352611049807
['자', '위', '하', '다']	0.38689240829041954
['밑', '지', '다']	0.32626792564993834
['억', '울', '하', '다']	0.3860258879419409
['건', '너', '가', '다']	0.2772252901957942
['급', '하', '다']	0.44449213528721254
['답', '장', '하', '다']	0.38759175252767225
['석', '방', '하', '다']	0.3864052855020859
['차', '리', '다']	0.3279062034469332
['외', '우', '다']	0.31349963376374135
['명', '민', '하', '다']	0.3862928723240243
['동', '거', '하', '다']	0.2648661840680057
['하', '직', '하', '다']	0.38933341021741563
['표', '현', '되', '다']	0.44406237244347024
['드', '물', '다']	0.2835676153056188
['산', '책', '하', '다']	0.3126343156257984
['따', '라', '가', '다']	0.38592462306938324
['기', '가', ' ', '막', '히', '다']	0.2787568627373635
['외', '식', '하', '다']	0.23674374646453275
['굴', '리', '다']	0.38638164360949334
['궤', '탈', '사', '하', '다']	0.3272745825886375
['모', '으', '다']	0.3879785412951507
['뒤', '보', '다']	0.3116465932008639
['짧', '다']	0.3163378509628983
['발', '매', '되', '다']	0.3786707216526758
['엷', '파', '랗', '다']	0.2861684947942064
['뽐', '내', '다']	0.2692769811526147
['덧', '붙', '다']	0.31399250620571967
['안', '녕', '하', '다']	0.31065703171800924
['장', '식', '하', '다']	0.3861470803669135
['빠', '르', '다']	0.3880805395549894
['가', '책', '되', '다']	0.31624372536469186
['지', '적', '하', '다']	0.2910044117807261
['참', '석', '하', '다']	0.4003450107544289
['살', '살', '하', '다']	0.38606339727087735
['담', '그', '다']	0.4455374622835604
['조', '립', '하', '다']	0.31438989426653574
['엉', '뚱', '하', '다']	0.38504555896650233
['동', '의', '하', '다']	0.3840302855020856
['건', '지', '다']	0.3881495093848654
['가', '난', '하', '다']	0.3270890330060338
['호', '흡', '하', '다']	0.3152866361729496
['망', '치', '다']	0.39264247952903103
['계', '산', '하', '다']	0.3856510763139844
['반', '하', '다']	0.3191298468351587
['덮', '다']	0.3859954304913087
['뺑', '소', '니', '치', '다']	0.4449171139380807
['포', '옹', '하', '다']	0.37872347108283044
['교', '미', '하', '다']	0.24865432178635366
['고', '집', '하', '다']	0.38528028550208576
['오', '염', '되', '다']	0.3869998611839932
['겹', '다']	0.38997082339643635
['지', '키', '다']	0.28543807113406966
['누', '다']	0.37926780213678224
['선', '호', '하', '다']	0.32815559050526294
['고', '문', '하', '다']	0.37979797422387274
['우', '기', '다']	0.3857760763139844
['없', '애', '다']	0.388988784002008
['싣', '다']	0.32423939459929707
['연', '잇', '다']	0.31210101395229256
['갑', '작', '스', '럽', '다']	0.3786707216526758
['감', '탄', '하', '다']	0.3117694377166316
['소', '개', '되', '다']	0.24512238475879727
['녹', '다']	0.38562718318774286
['유', '쾌', '하', '다']	0.37872347108283044
['좋', '아', '지', '다']	0.31150831529495465
['돌', '아', '보', '다']	0.386210802923497
['갈', '망', '하', '다']	0.38583837739145777
['헐', '다']	0.2888166567248993
['허', '접', '스', '럽', '다']	0.32268095505896294
['아', '프', '다']	0.26160384487572164
['복', '종', '하', '다']	0.2802805092523781
['정', '직', '하', '다']	0.3875137441175556
['갈', '음', '하', '다']	0.37889631388444134
['소', '개', '하', '다']	0.24494514511633975
['본', '받', '다']	0.31698662075722445
['망', '치', '다']	0.3861136188354192
['편', '리', '하', '다']	0.3872635630091613
['갹', '출', '하', '다']	0.3891038747524151
['불', '구', '하', '다']	0.3100822683756761
['속', '이', '다']	0.3191298468351587
['기', '업', '하', '다']	0.32126865539480476
['악', '화', '시', '키', '다']	0.40007409689410406
['필', '요', '하', '다']	0.3858239991574766
['비', '롯', '하', '다']	0.2564358019221279
['미', '안', '하', '다']	0.3106535773943154
['전', '하', '다']	0.3905123336496804
['잇', '다']	0.32126865539480476
['체', '읍', '하', '다']	0.39460153618849675
['오', '래', '다']	0.24826631082095968
['제', '안', '하', '다']	0.3854761055023705
['묘', '사', '하', '다']	0.3879993794322679
['헤', '매', '다']	0.3879916560488211
['다', '락', '같', '다']	0.44540420420905835
['충', '실', '하', '다']	0.3790698541264945
['합', '격', '하', '다']	0.38455435670058546
['평', '가', '하', '다']	0.31409231663492587
['미', '끄', '러', '지', '다']	0.3877720803669138
['미', '흡', '하', '다']	0.3881898661605561
['전', '화', '를', ' ', '걸', '다']	0.3118067982199729
['거', '치', '다']	0.3104572473518062
['넘', '다']	0.38594399051124817
['기', '입', '하', '다']	0.3884003397174634
['표', '하', '다']	0.3856202358829524
['내', '려', '놓', '다']	0.3927762772631143
['끈', '적', '하', '다']	0.25768996198395067
['보', '필', '하', '다']	0.3863748611839931
['만', '지', '다']	0.3215123401091147
['악', '화', '시', '키', '다']	0.3795374766104238
['곱', '다', '랗', '다']	0.3948821492343579
['오', '답', '하', '다']	0.44434857223242824
['벗', '기', '다']	0.3857963574734574
['변', '하', '다']	0.3894441317797877
['홀', '리', '다']	0.31797174891473184
['미', '성', '숙', '하', '다']	0.32885759486686256
['끌', '리', '다']	0.2637408865164056
['재', '현', '하', '다']	0.24826631082095968
['체', '읍', '하', '다']	0.3098657140304069
['포', '획', '하', '다']	0.3872834164490137
['질', '주', '하', '다']	0.38868901485205826
['갈', '아', '타', '다']	0.3214813270394673
['으', '스', '름', '하', '다']	0.3213098763961456
['맡', '기', '다']	0.4440569065169721
['나', '누', '다']	0.32722142727313963
['기', '대', '다']	0.34694327171285005
['복', '사', '하', '다']	0.3273277379041353
