test result name	overall	both	lemma	feats	neither
test_1	7.35644866248289e-05	0.00011179674800892991	8.199853907961754e-05	0.00032515604587022434	0.00021224489795918476
test_2	4.131391524010708e-05	3.994924814904044e-05	5.1143900657406316e-05	0.0002554797503266093	0.00040816326530612214
test_3	1.8313346966405963e-05	0.0001276949181906184	2.40292184076063e-05	0.0011961097401654852	0.0007020408163265317
test_4	7.32741277827409e-05	2.2114762368241614e-05	0.0001554886778670564	0.0005225722165771718	0.0010122448979591817
test_5	0.00016523492104314474	6.369459207433703e-05	0.00037586559532507	0.002473508491798504	0.00045714285714285735
test_6	3.996582061632781e-05	2.5477836829712608e-05	0.0001774609203798322	0.0004993467847292654	0.0008489795918367252
test_7	2.069843745455824e-05	5.064993961750863e-05	6.423374726075015e-05	0.0031586587313107706	0.0003265306122448887
test_8	0.00013039185999727532	0.00015949125855402313	0.00020036815193572033	0.0020554507185368276	0.0004081632653061239
test_9	9.720799233450816e-05	0.00022542790026952586	7.433162892619971e-05	0.0017651328204383587	0.00019591836734694779
test_10	5.6412575026032474e-06	2.8229443207405946e-05	3.038714390062036e-05	0.0013354623312527847	0.0004897959183673556
test_11	8.022200007470892e-05	0.00010140179058243382	0.00010023082542000294	0.0004296704891857406	0.0007020408163265143
test_12	0.00011375844633135235	8.682846791580046e-05	0.00020784806428050806	0.002183190593700063	0.0002122448979591865
test_13	9.722873225176398e-05	8.23443686336911e-05	0.00018447333820303946	0.0018231964000580136	0.0006040816326530613
test_14	2.795740850583539e-05	9.661195725846339e-05	8.227903579252627e-06	0.0014748149223400009	0.0007346938775510126
test_15	0.0002779771114273244	0.0002024978471227845	0.0006444879474068743	0.0010219190013064927	0.0007020408163265213
test_16	0.0001059187575960241	0.00021890557404136146	8.068955441928316e-05	0.0010799825809261199	0.00027755102040816215
test_17	8.538623947956792e-05	6.644619845186384e-05	0.0002171979547114511	0.0011264334446219326	0.0002775510204081691
test_18	7.223713191828462e-05	0.00017681618759846085	0.0003289291453615617	0.0007896646828277065	0.0008653061224489847
test_19	6.373376582979873e-05	7.408954950094415e-05	0.0002577764791819037	0.00015096530701114164	0.0002775510204081691
test_20	9.380664589908605e-05	8.693037926310598e-05	0.00031256683710738364	0.0011961097401654852	0.00021224489795919343
test_21	0.0002114849365980609	0.00014471411319294525	0.000746308254200162	0.00017419073885910352	0.0003755102040816291
test_22	4.299384854056232e-05	3.189825171101557e-05	0.00012977647918191448	0.0004064450573377787	0.0007020408163265213
test_23	0.0001234439877054183	0.00010323619483409985	0.0001792373995617158	0.0004993467847292932	0.00027755102040817603
test_24	8.260709056284732e-05	0.00010272663809762772	0.0003373440467494687	0.0003135433299463197	8.16326530612213e-05
test_25	0.0001187360264807702	0.00013370768768261598	0.0001558626734843166	0.0007316011032079683	0.00021224489795917956
