test result name	overall	both	lemma	feats	neither
test_1	7.35644866248289e-05	0.00011179674800892991	8.199853907961754e-05	0.00032515604587022434	0.00021224489795918476
test_2	5.8486566755555636e-05	7.286661333311129e-05	0.00019933966398832242	0.0002322543184787515	0.0002775510204081639
test_3	7.200899282815143e-05	0.00034221830429703726	7.386413440466782e-05	0.00170706924081869	0.0003755102040816326
test_4	6.985204143000745e-05	0.00014196250681541844	9.845434623810545e-05	0.0004645086369574891	0.0010285714285714273
test_5	8.37270460964934e-05	0.00013279048555658868	9.144192841491205e-05	0.0006038612280447886	0.0004408163265306013
test_6	3.946806260138325e-05	0.0001656059393934095	0.00022364937910884786	0.00020902888663090757	0.0005224489795918434
test_7	8.130047577367683e-05	5.8293290666477926e-05	0.0002460891161431694	0.0006154739439686585	0.0007020408163265213
test_8	2.443162256665632e-05	6.247165590661519e-05	7.779108838569526e-05	0.00042967048918576833	0.00035918367346938346
test_9	0.0001326732508990236	0.00011770760615337217	0.00022879181884589983	0.0006619248076644157	0.0008653061224489778
test_10	3.3868284933236126e-05	2.9860024764405413e-05	0.00019419722425124963	0.0016257802293511148	0.0006040816326530613
test_11	3.7808869218391994e-05	3.821675524462442e-05	0.00011640613586562376	0.0007199883872840429	0.0007673469387755177
test_12	0.00011126965625662955	4.65734857246769e-05	0.00036539371804239495	0.0013354623312527014	0.00037551020408162217
test_13	4.942322290019119e-05	1.7528751738882242e-05	0.00021757195032871823	0.0004064450573377787	0.00019591836734692697
test_14	0.00014159141533337527	0.00011138910261954127	0.00027367129291455683	0.0002670924662505625	0.0002938775510203939
test_15	0.00010023602025882594	3.1898251710793524e-05	0.0002826471877282466	0.000267092466250507	0.0010122448979591886
test_16	2.244059050704461e-05	1.7630663085910214e-05	0.000120146092037976	0.0006038612280446776	0.00024489795918367085
test_17	5.251347057627642e-05	2.6191216261017836e-05	0.00014473630387143444	0.0006038612280446776	0.0013877551020408177
test_18	0.00012178479432223277	0.00017253591101085153	0.0001900832724616719	0.0011264334446219881	0.00044081632653060476
test_19	0.00010073377827363172	3.434412404657028e-05	0.00040746822498173574	0.000522572216577144	0.0004571428571428643
test_20	0.00021853650847641903	8.000040764544192e-05	0.0005789452154857933	9.290172739151448e-05	0.0006204081632652861
test_21	8.005608073630155e-05	2.6802684345073047e-05	0.00024852008765524625	0.0004412832051096105	0.0010285714285714065
test_22	3.17735532869845e-05	0.00011648466998559481	0.00010518626734842829	0.0011961097401656517	0.0006040816326530682
test_23	6.869060606184973e-05	6.287930129589281e-05	0.00012416654492326817	0.00032515604587024516	0.0007673469387755177
test_24	5.6267395605602566e-05	4.7898333239815294e-05	0.00013108546384220376	0.0003832196254898723	0.00027755102040816215
test_25	1.607343589909993e-05	5.228052117467463e-05	1.196785975166037e-05	9.290172739151448e-05	0.00021224489795917262
