test result name	both	lemma	feats	neither
total_instances_1	0.0	0.0	0.0	0.0
total_instances_2	0.1599999999999966	0.5600000000000307	14.800000000046566	15.040000000270084
total_instances_3	5.199999999999989	1.1999999999999886	61.03999999992084	64.64000000013039
total_instances_4	7.360000000000014	6.399999999999977	54.15999999991618	62.800000000046566
total_instances_5	4.640000000000043	6.399999999999977	38.55999999982305	57.440000000060536
total_instances_6	7.759999999999991	1.2000000000000455	52.15999999991618	46.64000000001397
total_instances_7	2.9599999999999227	1.2000000000000455	45.839999999967404	43.83999999985099
total_instances_8	8.240000000000009	1.3599999999999	12.400000000023283	2.9600000000791624
total_instances_9	10.0	0.15999999999985448	9.440000000060536	2.2399999999906868
total_instances_10	10.0	0.6399999999998727	7.839999999967404	2.1600000000325963
total_instances_11	13.039999999999964	0.7999999999999545	15.440000000060536	2.0
total_instances_12	6.0	2.159999999999627	10.239999999990687	0.559999999939464
total_instances_13	3.2000000000000455	3.7599999999997635	6.6399999998975545	0.9599999999627471
total_instances_14	12.400000000000091	1.3599999999996726	11.440000000060536	1.3599999999860302
total_instances_15	7.439999999999827	0.6399999999998727	7.439999999944121	0.6399999998975545
total_instances_16	5.839999999999918	0.23999999999978172	5.840000000083819	0.2400000001071021
total_instances_17	6.160000000000309	1.8400000000001455	6.159999999916181	1.8399999999674037
total_instances_18	2.1599999999998545	2.800000000000182	2.1600000001490116	2.800000000046566
total_instances_19	0.9599999999995816	2.9600000000000364	0.9600000000791624	2.9600000000791624
total_instances_20	2.1600000000003092	2.800000000000182	2.159999999916181	2.800000000046566
total_instances_21	1.4400000000000546	5.440000000000055	1.4399999999441206	5.439999999944121
total_instances_22	0.9600000000000364	2.9600000000000364	0.9600000000791624	2.9600000000791624
total_instances_23	1.199999999999818	2.1599999999998545	1.1999999999534339	2.1600000000325963
total_instances_24	0.23999999999978172	0.5599999999994907	0.23999999999068677	0.5600000001722947
total_instances_25	0.0	0.0	0.0	0.0
