test result name	overall	both	lemma	feats	neither
test_1	0.6531328320802005	0.6987249544626595	0.6359168241965973	0.6854586129753916	0.5885106382978724
test_2	0.6976441102756892	0.7326047358834245	0.6710775047258979	0.7445190156599552	0.642127659574468
test_3	0.7184962406015037	0.7489981785063752	0.6869565217391304	0.7682326621923937	0.671063829787234
test_4	0.7439598997493735	0.775591985428051	0.7187145557655954	0.7883668903803132	0.6931914893617022
test_5	0.7472681704260652	0.7814207650273224	0.725897920604915	0.7901565995525728	0.6906382978723404
test_6	0.7552882205513785	0.789799635701275	0.7274102079395085	0.7991051454138702	0.7046808510638298
test_7	0.7569924812030076	0.790528233151184	0.7353497164461247	0.7923937360178971	0.7085106382978723
test_8	0.761203007518797	0.799271402550091	0.7315689981096408	0.7914988814317674	0.721276595744681
test_9	0.7581954887218045	0.8007285974499089	0.7224952741020794	0.8017897091722596	0.7072340425531914
test_10	0.7620050125313282	0.7978142076502732	0.729678638941399	0.8004474272930648	0.72
test_11	0.7630075187969925	0.8	0.7202268431001891	0.8049217002237136	0.7280851063829787
test_12	0.768421052631579	0.8003642987249544	0.7342155009451796	0.8085011185682326	0.7314893617021276
test_13	0.7635087719298246	0.8010928961748635	0.7349716446124763	0.7950782997762864	0.7217021276595743
test_14	0.7681203007518798	0.8025500910746812	0.734593572778828	0.8049217002237136	0.7306382978723405
test_15	0.7710275689223058	0.809471766848816	0.734593572778828	0.8067114093959731	0.7331914893617022
test_16	0.7668170426065163	0.804735883424408	0.7293005671077505	0.8004474272930648	0.7327659574468085
test_17	0.7690225563909774	0.8098360655737705	0.7372400756143667	0.7964205816554809	0.731063829787234
test_18	0.7626065162907267	0.7879781420765027	0.7376181474480151	0.7968680089485458	0.7285106382978723
test_19	0.7687218045112781	0.8021857923497269	0.745179584120983	0.7946308724832215	0.7314893617021276
test_20	0.7679197994987468	0.7981785063752277	0.7383742911153119	0.8017897091722596	0.7336170212765957
test_21	0.7702255639097745	0.8018214936247723	0.7379962192816636	0.803131991051454	0.7382978723404255
test_22	0.7640100250626567	0.7974499089253186	0.7368620037807183	0.8031319910514542	0.7182978723404255
test_23	0.7664160401002507	0.7927140255009106	0.7398865784499055	0.7955257270693512	0.737872340425532
test_24	0.7680200501253133	0.7992714025500911	0.7406427221172022	0.8	0.7319148936170212
test_25	0.7664160401002507	0.7956284153005464	0.7417769376181474	0.7968680089485459	0.731063829787234
