test result name	overall	both	lemma	feats	neither
test_1	0.42131313131313136	0.8403688524590164	0.0	0.8235294117647058	0.0
test_2	0.43626262626262624	0.8686475409836065	0.0	0.9411764705882353	0.0
test_3	0.4494949494949495	0.8954918032786885	0.0	0.9411764705882353	0.0
test_4	0.4606060606060606	0.9174180327868852	0.0	0.9764705882352942	0.0
test_5	0.4678787878787879	0.9323770491803278	0.0	0.9647058823529413	0.0
test_6	0.4740404040404041	0.9448770491803279	0.0	0.9647058823529413	0.0
test_7	0.4705050505050504	0.9381147540983606	0.0	0.9411764705882353	0.0
test_8	0.4766666666666667	0.95	0.0	0.9764705882352942	0.0
test_9	0.47585858585858587	0.9485655737704919	0.0	0.9647058823529411	0.0
test_10	0.4722222222222222	0.9411885245901639	0.0	0.9647058823529413	0.0
test_11	0.477979797979798	0.9528688524590164	0.0	0.9647058823529411	0.0
test_12	0.47424242424242424	0.9456967213114755	0.0	0.9411764705882353	0.0
test_13	0.4737373737373737	0.9444672131147541	0.0	0.9529411764705882	0.0
test_14	0.47101010101010105	0.9389344262295083	0.0	0.9529411764705882	0.0
test_15	0.4732323232323233	0.9432377049180328	0.0	0.9647058823529411	0.0
test_16	0.47272727272727266	0.9422131147540982	0.0	0.9647058823529411	0.0
test_17	0.4717171717171717	0.9399590163934425	0.0	0.9764705882352942	0.0
test_18	0.4675757575757576	0.9317622950819672	0.0	0.9647058823529413	0.0
test_19	0.46979797979797977	0.9360655737704917	0.0	0.9764705882352942	0.0
test_20	0.46878787878787875	0.9342213114754099	0.0	0.9647058823529411	0.0
test_21	0.46878787878787875	0.9342213114754099	0.0	0.9647058823529411	0.0
test_22	0.4683838383838384	0.9331967213114755	0.0	0.9764705882352942	0.0
test_23	0.46505050505050505	0.9262295081967213	0.0	0.9882352941176471	0.0
test_24	0.46585858585858586	0.9282786885245902	0.0	0.9647058823529411	0.0
test_25	0.4608080808080808	0.9176229508196722	0.0	0.9882352941176471	0.0
