test result name	both	lemma	feats	neither
total_instances_1	0.0	0.0	0.0	0.0
total_instances_2	67.83999999999651	3.8400000000256114	67.84000000002561	3.8399999999674037
total_instances_3	50.560000000026776	48.56000000005588	50.56000000005588	48.55999999999767
total_instances_4	11.760000000009313	48.95999999990454	11.759999999951106	48.95999999999185
total_instances_5	128.2399999999907	8.239999999990687	128.2400000000198	8.239999999990687
total_instances_6	127.35999999998603	41.360000000102445	127.36000000001513	41.36000000000058
total_instances_7	92.79999999998836	28.0	92.79999999998836	28.0
total_instances_8	41.84000000002561	91.44000000006054	41.839999999981956	91.43999999998778
total_instances_9	38.15999999997439	48.160000000032596	38.15999999998894	48.16000000001077
total_instances_10	27.43999999994412	44.95999999996275	27.44000000001688	44.95999999999185
total_instances_11	84.40000000002328	66.63999999989755	84.39999999999418	66.63999999999214
total_instances_12	100.64000000001397	13.039999999920838	100.63999999999942	13.039999999997235
total_instances_13	75.44000000006054	8.960000000079162	75.44000000000233	8.960000000002765
total_instances_14	49.59999999997672	8.400000000023283	49.599999999998545	8.400000000001455
total_instances_15	81.04000000003725	19.35999999998603	81.04000000000087	19.360000000000582
total_instances_16	12.960000000079162	6.960000000079162	12.960000000002765	6.959999999999127
total_instances_17	8.800000000046566	9.040000000037253	8.799999999999272	9.040000000000873
total_instances_18	7.7600000001257285	18.639999999897555	7.760000000000218	18.639999999999418
total_instances_19	20.95999999984633	11.199999999953434	20.960000000000946	11.199999999999818
total_instances_20	32.96000000007916	27.760000000009313	32.95999999999913	27.759999999999764
total_instances_21	10.959999999846332	13.360000000102445	10.960000000000491	13.360000000000014
total_instances_22	11.599999999976717	6.559999999939464	11.599999999999909	6.560000000000002
total_instances_23	13.360000000102445	3.8399999999674037	13.359999999999673	3.8400000000000034
total_instances_24	2.9600000000791624	4.559999999939464	2.9600000000000364	4.560000000000002
total_instances_25	0.0	0.0	0.0	0.0
