test result name	both	lemma	feats	neither
total_instances_1	0.0	0.0	0.0	0.0
total_instances_2	10.799999999988358	5.040000000037253	10.799999999988358	5.039999999979045
total_instances_3	18.0	26.55999999999767	18.0	26.55999999999767
total_instances_4	53.20000000001164	65.84000000002561	53.20000000001164	65.8399999999674
total_instances_5	46.0	46.79999999998836	46.0	46.79999999998836
total_instances_6	33.84000000002561	48.160000000090804	33.839999999967404	48.16000000000349
total_instances_7	78.63999999995576	9.76000000006752	78.64000000001397	9.760000000009313
total_instances_8	143.03999999997905	28.160000000032596	143.0400000000227	28.160000000018044
total_instances_9	197.44000000000233	37.440000000060536	197.44000000001688	37.44000000000233
total_instances_10	98.23999999999069	26.559999999939464	98.24000000000524	26.55999999999767
total_instances_11	96.96000000007916	31.040000000037253	96.9600000000064	31.040000000000873
total_instances_12	109.59999999997672	34.23999999999069	109.59999999999854	34.23999999999796
total_instances_13	100.55999999993946	17.360000000102445	100.5599999999904	17.360000000000582
total_instances_14	61.59999999997672	21.440000000060536	61.599999999998545	21.43999999999869
total_instances_15	76.64000000001397	32.560000000172295	76.64000000000306	32.55999999999949
total_instances_16	101.44000000006054	100.0	101.43999999999869	100.0
total_instances_17	109.03999999992084	75.76000000012573	109.04000000000087	75.75999999999931
total_instances_18	54.16000000014901	23.760000000009313	54.159999999999854	23.76000000000022
total_instances_19	10.239999999990687	21.199999999953434	10.239999999997963	21.199999999999818
total_instances_20	37.199999999953434	2.5599999998230487	37.19999999999982	2.5600000000004
total_instances_21	30.64000000001397	17.839999999967404	30.639999999999873	17.840000000000032
total_instances_22	9.440000000060536	4.560000000055879	9.439999999999827	4.560000000000059
total_instances_23	5.839999999967404	6.960000000079162	5.839999999999918	6.960000000000008
total_instances_24	1.040000000037253	0.5600000000558794	1.0399999999999068	0.5599999999999987
total_instances_25	0.0	0.0	0.0	0.0
